B_win_prob,R_win_prob,R_fighter,B_fighter,date
0.31922096,0.68077904,Vitor Belfort,Yoshihiro Akiyama,2011-08-06
0.73848367,0.2615163,Johny Hendricks,Mike Pierce,2011-08-06
0.5512229,0.44877705,Rashad Evans,Tito Ortiz,2011-08-06
0.11898649,0.8810135,Rafael Natal,Paul Bradley,2011-08-06
0.109200776,0.8907992,Tito Ortiz,Ryan Bader,2011-07-02
0.72224295,0.27775705,George Sotiropoulos,Rafael Dos Anjos,2011-07-02
0.646042,0.353958,Wanderlei Silva,Chris Leben,2011-07-02
0.16693771,0.8330623,Dennis Siver,Matt Wiman,2011-07-02
0.16541463,0.83458537,Brian Bowles,Takeya Mizugaki,2011-07-02
0.2615772,0.7384228,Dominick Cruz,Urijah Faber,2011-07-02
0.2117995,0.7882005,Melvin Guillard,Shane Roller,2011-07-02
0.7354508,0.2645492,Carlos Condit,Dong Hyun Kim,2011-07-02
0.12160951,0.8783905,Brad Tavares,Aaron Simpson,2011-07-02
0.7906605,0.20933951,Anthony Njokuani,Andre Winner,2011-07-02
0.78760886,0.21239111,Jeff Hougland,Donny Walker,2011-07-02
0.1526432,0.8473568,Christian Morecraft,Matt Mitrione,2011-06-26
0.25265115,0.74734885,Cheick Kongo,Pat Barry,2011-06-26
0.27487582,0.7251242,Daniel Roberts,Rich Attonito,2011-06-26
0.29623187,0.70376813,Matt Brown,John Howard,2011-06-26
0.5993576,0.40064237,Joe Stevenson,Javier Vazquez,2011-06-26
0.28974992,0.7102501,Charlie Brenneman,Rick Story,2011-06-26
0.42291927,0.5770807,Joe Lauzon,Curt Warburton,2011-06-26
0.25628245,0.74371755,Tyson Griffin,Manvel Gamburyan,2011-06-26
0.31424028,0.6857597,Michael Johnson,Edward Faaloloto,2011-06-26
0.6009222,0.39907774,Nik Lentz,Charles Oliveira,2011-06-26
0.66078913,0.33921084,Ricardo Lamas,Matt Grice,2011-06-26
0.27382243,0.7261776,Kenny Florian,Diego Nunes,2011-06-11
0.6951369,0.30486313,Mike Massenzio,Krzysztof Soszynski,2011-06-11
0.4927439,0.5072561,Vagner Rocha,Donald Cerrone,2011-06-11
0.7297349,0.27026507,Mark Munoz,Demian Maia,2011-06-11
0.26144046,0.73855954,Dave Herman,Jon Olav Einemo,2011-06-11
0.35111052,0.6488895,Shane Carwin,Junior Dos Santos,2011-06-11
0.3507644,0.6492356,Jesse Bongfeldt,Chris Weidman,2011-06-11
0.3386495,0.6613505,Yves Edwards,Sam Stout,2011-06-11
0.40904278,0.5909572,Nick Ring,James Head,2011-06-11
0.5751388,0.42486122,Dustin Poirier,Jason Young,2011-06-11
0.35398,0.64602,Darren Elkins,Michihiro Omigawa,2011-06-11
0.6850113,0.31498867,Joey Beltran,Aaron Rosa,2011-06-11
0.3148479,0.6851521,Danny Downes,Jeremy Stephens,2011-06-04
0.12484479,0.8751552,Ed Herman,Tim Credeur,2011-06-04
0.6985558,0.30144417,Ramsey Nijem,Tony Ferguson,2011-06-04
0.76563716,0.23436286,Josh Grispi,George Roop,2011-06-04
0.8640392,0.13596079,Chuck O'Neil,Chris Cope,2011-06-04
0.38376647,0.6162335,Clay Harvison,Justin Edwards,2011-06-04
0.27029985,0.72970015,Fabio Maldonado,Kyle Kingsbury,2011-06-04
0.42023492,0.5797651,Clay Guida,Anthony Pettis,2011-06-04
0.379777,0.620223,Ryan McGillivray,Shamar Bailey,2011-06-04
0.18442398,0.815576,Reuben Duran,Francisco Rivera,2011-06-04
0.52596426,0.4740357,Scott Jorgensen,Ken Stone,2011-06-04
0.77234256,0.22765742,Frank Mir,Roy Nelson,2011-05-28
0.74510074,0.25489923,Brian Stann,Jorge Santiago,2011-05-28
0.767295,0.23270501,Quinton Jackson,Matt Hamill,2011-05-28
0.39784205,0.60215795,Thiago Alves,Rick Story,2011-05-28
0.2590869,0.7409131,Stefan Struve,Travis Browne,2011-05-28
0.78281164,0.21718834,Gleison Tibau,Rafaello Oliveira,2011-05-28
0.31609946,0.68390054,Miguel Torres,Demetrious Johnson,2011-05-28
0.44345218,0.5565478,Kendall Grove,Tim Boetsch,2011-05-28
0.32813644,0.67186356,Cole Escovedo,Renan Barao,2011-05-28
0.41410452,0.5858955,Michael McDonald,Chris Cariaso,2011-05-28
0.75072753,0.2492725,Nate Diaz,Rory MacDonald,2011-04-30
0.264634,0.735366,Vladimir Matyushenko,Jason Brilz,2011-04-30
0.6166091,0.3833909,Mark Bocek,Benson Henderson,2011-04-30
0.39867538,0.6013246,Georges St-Pierre,Jake Shields,2011-04-30
0.32078415,0.67921585,Lyoto Machida,Randy Couture,2011-04-30
0.7070677,0.29293224,Jose Aldo,Mark Hominick,2011-04-30
0.8589199,0.1410801,Jake Ellenberger,Sean Pierson,2011-04-30
0.6973778,0.30262217,Jason MacDonald,Ryan Jensen,2011-04-30
0.32813644,0.67186356,Ivan Menjivar,Charlie Valencia,2011-04-30
0.7331767,0.2668233,Daniel Roberts,Claude Patrick,2011-04-30
0.53193617,0.46806383,Yves Jabouin,Pablo Garza,2011-04-30
0.34053266,0.65946734,John Makdessi,Kyle Watson,2011-04-30
0.80693793,0.19306207,Alex Caceres,Mackens Semerzier,2011-03-26
0.34803015,0.65196985,Michael McDonald,Edwin Figueroa,2011-03-26
0.37444377,0.62555623,DaMarques Johnson,Amir Sadollah,2011-03-26
0.45603478,0.5439652,Anthony Johnson,Dan Hardy,2011-03-26
0.20255971,0.7974403,Phil Davis,Rogerio Nogueira,2011-03-26
0.6622271,0.3377729,Chan Sung Jung,Leonard Garcia,2011-03-26
0.2888738,0.7111262,John Hathaway,Kris McCray,2011-03-26
0.32926428,0.6707357,Jon Madsen,Mike Russow,2011-03-26
0.86707044,0.13292958,Waylon Lowe,Nik Lentz,2011-03-26
0.39112592,0.6088741,Sean McCorkle,Christian Morecraft,2011-03-26
0.30905646,0.69094354,Mario Miranda,Aaron Simpson,2011-03-26
0.48226452,0.5177355,Johny Hendricks,TJ Waldburger,2011-03-26
0.53382576,0.46617424,Luiz Cane,Eliot Marshall,2011-03-19
0.81062824,0.18937176,Mirko Filipovic,Brendan Schaub,2011-03-19
0.71672595,0.28327402,Mauricio Rua,Jon Jones,2011-03-19
0.36936587,0.6306341,Edson Barboza,Anthony Njokuani,2011-03-19
0.80530167,0.19469836,Dan Miller,Nate Marquardt,2011-03-19
0.7323055,0.2676945,Urijah Faber,Eddie Wineland,2011-03-19
0.8367687,0.16323131,Ricardo Almeida,Mike Pyle,2011-03-19
0.73376036,0.2662396,Jim Miller,Kamal Shalorus,2011-03-19
0.16767049,0.8323295,Joseph Benavidez,Ian Loveland,2011-03-19
0.62048495,0.37951502,Erik Koch,Raphael Assuncao,2011-03-19
0.33128566,0.66871434,Kurt Pellegrino,Gleison Tibau,2011-03-19
0.72586155,0.27413842,Constantinos Philippou,Nick Catone,2011-03-19
0.3560006,0.6439994,Steve Cantwell,Cyrille Diabate,2011-03-03
0.26683015,0.73316985,CB Dollaway,Mark Munoz,2011-03-03
0.13084614,0.86915386,Alessio Sakara,Chris Weidman,2011-03-03
0.3468806,0.6531194,Joe Stevenson,Danny Castillo,2011-03-03
0.16257614,0.83742386,Brian Bowles,Damacio Page,2011-03-03
0.3152548,0.6847452,Diego Sanchez,Martin Kampmann,2011-03-03
0.74072635,0.25927365,Thiago Tavares,Shane Roller,2011-03-03
0.71370673,0.28629324,Takeya Mizugaki,Reuben Duran,2011-03-03
0.6091203,0.3908797,Igor Pokrajac,Todd Brown,2011-03-03
0.31970835,0.68029165,Rob Kimmons,Dongi Yang,2011-03-03
0.3321367,0.6678633,David Branch,Rousimar Palhares,2011-03-03
0.52564037,0.47435963,BJ Penn,Jon Fitch,2011-02-26
0.54855007,0.45144993,Brian Ebersole,Chris Lytle,2011-02-26
0.30355406,0.69644594,Nick Ring,Riki Fukuda,2011-02-26
0.21096957,0.78903043,Chris Camozzi,Kyle Noke,2011-02-26
0.60436606,0.39563397,George Sotiropoulos,Dennis Siver,2011-02-26
0.23508227,0.76491773,Alexander Gustafsson,James Te Huna,2011-02-26
0.26507497,0.73492503,Ross Pearson,Spencer Fisher,2011-02-26
0.7049489,0.2950511,Michael Bisping,Jorge Rivera,2011-02-26
0.3670234,0.6329766,Tom Blackledge,Anthony Perosh,2011-02-26
0.6778025,0.3221975,Zhang Tiequan,Jason Reinhardt,2011-02-26
0.3608957,0.6391043,Mark Hunt,Chris Tuchscherer,2011-02-26
0.15235454,0.84764546,Maciej Jewtuszko,Curt Warburton,2011-02-26
0.6484755,0.35152447,Norifumi Yamamoto,Demetrious Johnson,2011-02-05
0.20179915,0.79820085,Anderson Silva,Vitor Belfort,2011-02-05
0.13056105,0.86943895,Jake Ellenberger,Carlos Eduardo Rocha,2011-02-05
0.59321326,0.40678674,Forrest Griffin,Rich Franklin,2011-02-05
0.27089298,0.729107,Chad Mendes,Michihiro Omigawa,2011-02-05
0.30557972,0.6944203,Donald Cerrone,Paul Kelly,2011-02-05
0.23565573,0.7643443,Jon Jones,Ryan Bader,2011-02-05
0.8212767,0.17872328,Miguel Torres,Antonio Banuelos,2011-02-05
0.25345743,0.7465426,Kyle Kingsbury,Ricardo Romero,2011-02-05
0.44406086,0.55593914,Mike Pierce,Kenny Robertson,2011-02-05
0.27167863,0.7283214,Paul Taylor,Gabe Ruediger,2011-02-05
0.7808684,0.21913159,Mark Hominick,George Roop,2011-01-22
0.4178381,0.5821619,DaMarques Johnson,Mike Guymon,2011-01-22
0.5125078,0.4874922,Melvin Guillard,Evan Dunham,2011-01-22
0.39838636,0.60161364,Matt Mitrione,Tim Hague,2011-01-22
0.39813846,0.60186154,Pat Barry,Joey Beltran,2011-01-22
0.28032118,0.7196788,Rani Yahya,Mike Brown,2011-01-22
0.64946187,0.35053816,Cody McKenzie,Yves Edwards,2011-01-22
0.37471497,0.625285,Cole Miller,Matt Wiman,2011-01-22
0.42173016,0.57826984,Waylon Lowe,Willamy Freire,2011-01-22
0.29334795,0.70665205,Charlie Brenneman,Amilcar Alves,2011-01-22
0.25683105,0.74316895,Will Campuzano,Chris Cariaso,2011-01-22
0.18908685,0.81091315,Nate Diaz,Dong Hyun Kim,2011-01-01
0.21886879,0.7811312,Dustin Poirier,Josh Grispi,2011-01-01
0.89414924,0.10585076,Clay Guida,Takanori Gomi,2011-01-01
0.43184626,0.56815374,Chris Leben,Brian Stann,2011-01-01
0.5151772,0.4848228,Phil Baroni,Brad Tavares,2011-01-01
0.34946322,0.6505368,Frankie Edgar,Gray Maynard,2011-01-01
0.3470419,0.6529581,Brandon Vera,Thiago Silva,2011-01-01
0.18859792,0.8114021,Mike Brown,Diego Nunes,2011-01-01
0.33645958,0.6635404,Jeremy Stephens,Marcus Davis,2011-01-01
0.2931733,0.7068267,Daniel Roberts,Greg Soto,2011-01-01
0.7297277,0.2702723,Jacob Volkmann,Antonio McKee,2011-01-01
0.11990821,0.8800918,Joe Stevenson,Mac Danzig,2010-12-11
0.392092,0.607908,Jim Miller,Charles Oliveira,2010-12-11
0.26072788,0.7392721,Mark Bocek,Dustin Hazelett,2010-12-11
0.31010437,0.68989563,Stefan Struve,Sean McCorkle,2010-12-11
0.6330515,0.3669485,Thiago Alves,John Howard,2010-12-11
0.30219144,0.69780856,Georges St-Pierre,Josh Koscheck,2010-12-11
0.66669774,0.3333023,Joe Doerksen,Dan Miller,2010-12-11
0.102611065,0.89738894,Matthew Riddle,Sean Pierson,2010-12-11
0.76703876,0.23296124,Jesse Bongfeldt,Rafael Natal,2010-12-11
0.25376475,0.74623525,TJ Grant,Ricardo Almeida,2010-12-11
0.3347354,0.6652646,Pat Audinwood,John Makdessi,2010-12-11
0.36753482,0.6324652,Nam Phan,Leonard Garcia,2010-12-04
0.21335363,0.78664637,Kendall Grove,Demian Maia,2010-12-04
0.35407507,0.6459249,Sako Chivitchian,Kyle Watson,2010-12-04
0.46081525,0.53918475,Ian Loveland,Tyler Toner,2010-12-04
0.29331136,0.70668864,Cody McKenzie,Aaron Wilkinson,2010-12-04
0.3973862,0.6026138,Johny Hendricks,Rick Story,2010-12-04
0.20350158,0.7964984,Stephan Bonnar,Igor Pokrajac,2010-12-04
0.22231954,0.77768046,Jonathan Brookins,Michael Johnson,2010-12-04
0.77749,0.22251001,Will Campuzano,Nick Pace,2010-12-04
0.34356594,0.65643406,Rich Attonito,David Branch,2010-12-04
0.16991192,0.8300881,Fredson Paixao,Pablo Garza,2010-12-04
0.38781786,0.61218214,Matt Hughes,BJ Penn,2010-11-20
0.368151,0.631849,Quinton Jackson,Lyoto Machida,2010-11-20
0.61202043,0.38797957,George Sotiropoulos,Joe Lauzon,2010-11-20
0.6336677,0.3663323,Karo Parisyan,Dennis Hallman,2010-11-20
0.5097501,0.49024984,Aaron Simpson,Mark Munoz,2010-11-20
0.63458174,0.36541826,Matt Brown,Brian Foster,2010-11-20
0.49263942,0.5073606,Gerald Harris,Maiquel Falcao,2010-11-20
0.23988938,0.7601106,Phil Davis,Tim Boetsch,2010-11-20
0.6934876,0.30651242,Paul Kelly,TJ O'Brien,2010-11-20
0.5359578,0.46404216,Mike Lullo,Edson Barboza,2010-11-20
0.34094507,0.65905493,Tyson Griffin,Nik Lentz,2010-11-20
0.6532868,0.34671316,Vladimir Matyushenko,Alexandre Ferreira,2010-11-13
0.4481207,0.5518793,Amir Sadollah,Peter Sobotta,2010-11-13
0.26789957,0.7321004,Kyle Noke,Rob Kimmons,2010-11-13
0.29145616,0.70854384,Duane Ludwig,Nick Osipczak,2010-11-13
0.43641776,0.56358224,Krzysztof Soszynski,Goran Reljic,2010-11-13
0.3978294,0.6021706,Dennis Siver,Andre Winner,2010-11-13
0.22847378,0.7715262,Pascal Krauss,Mark Scanlon,2010-11-13
0.62379503,0.37620497,Nate Marquardt,Yushin Okami,2010-11-13
0.65166914,0.3483309,Kris McCray,Carlos Eduardo Rocha,2010-11-13
0.22120947,0.77879053,Seth Petruzelli,Karlos Vemola,2010-11-13
0.53465265,0.46534735,Court McGee,Ryan Jensen,2010-10-23
0.70037603,0.29962397,Tito Ortiz,Matt Hamill,2010-10-23
0.45063746,0.54936254,Diego Sanchez,Paulo Thiago,2010-10-23
0.47604102,0.523959,Patrick Cote,Tom Lawlor,2010-10-23
0.52861506,0.47138494,Brock Lesnar,Cain Velasquez,2010-10-23
0.4883294,0.5116706,Brendan Schaub,Gabriel Gonzaga,2010-10-23
0.6121447,0.38785526,Mike Guymon,Daniel Roberts,2010-10-23
0.5033351,0.4966649,Jake Shields,Martin Kampmann,2010-10-23
0.24338901,0.756611,Chris Camozzi,Dongi Yang,2010-10-23
0.43351573,0.5664843,Sam Stout,Paul Taylor,2010-10-23
0.22887796,0.77112204,Jon Madsen,Gilbert Yvel,2010-10-23
0.7056721,0.2943279,Rob Broughton,Vinicius Queiroz,2010-10-16
0.47931945,0.52068055,John Hathaway,Mike Pyle,2010-10-16
0.23565066,0.76434934,Dan Hardy,Carlos Condit,2010-10-16
0.8113587,0.1886413,James Wilks,Claude Patrick,2010-10-16
0.6404784,0.3595216,Cyrille Diabate,Alexander Gustafsson,2010-10-16
0.6576039,0.34239608,Cheick Kongo,Travis Browne,2010-10-16
0.39574182,0.6042582,Spencer Fisher,Curt Warburton,2010-10-16
0.114447474,0.8855525,Michael Bisping,Yoshihiro Akiyama,2010-10-16
0.19591302,0.804087,Paul Sass,Mark Holst,2010-10-16
0.86901665,0.13098334,James McSweeney,Fabio Maldonado,2010-10-16
0.30575162,0.6942484,CB Dollaway,Joe Doerksen,2010-09-25
0.6271162,0.37288383,Melvin Guillard,Jeremy Stephens,2010-09-25
0.2590335,0.7409665,Matt Mitrione,Joey Beltran,2010-09-25
0.27933234,0.72066766,Thiago Tavares,Pat Audinwood,2010-09-25
0.27399772,0.7260023,Sean Sherk,Evan Dunham,2010-09-25
0.3347324,0.6652676,Frank Mir,Mirko Filipovic,2010-09-25
0.56279576,0.43720424,Matt Serra,Chris Lytle,2010-09-25
0.57592666,0.42407337,Rogerio Nogueira,Ryan Bader,2010-09-25
0.15557683,0.8444232,Mark Hunt,Sean McCorkle,2010-09-25
0.1261307,0.8738693,TJ Grant,Julio Paulino,2010-09-25
0.29920083,0.70079917,Steve Lopez,Waylon Lowe,2010-09-25
0.7467695,0.2532305,Cole Miller,Ross Pearson,2010-09-15
0.21448088,0.7855191,Nate Marquardt,Rousimar Palhares,2010-09-15
0.2660095,0.7339905,Efrain Escudero,Charles Oliveira,2010-09-15
0.28406566,0.71593434,Yves Edwards,John Gunderson,2010-09-15
0.8903468,0.10965316,Jared Hamman,Kyle Kingsbury,2010-09-15
0.34738332,0.6526167,Tomasz Drwal,David Branch,2010-09-15
0.18493295,0.81506705,Rich Attonito,Rafael Natal,2010-09-15
0.13623947,0.86376053,Brian Foster,Forrest Petz,2010-09-15
0.65726554,0.34273446,Jim Miller,Gleison Tibau,2010-09-15
0.2256692,0.7743308,TJ Waldburger,David Mitchell,2010-09-15
0.5389942,0.46100584,Joe Lauzon,Gabe Ruediger,2010-08-28
0.55062723,0.44937274,Andre Winner,Nik Lentz,2010-08-28
0.2807055,0.7192945,Frankie Edgar,BJ Penn,2010-08-28
0.30498236,0.69501764,Demian Maia,Mario Miranda,2010-08-28
0.25900388,0.7409961,Nate Diaz,Marcus Davis,2010-08-28
0.84498245,0.15501755,Randy Couture,James Toney,2010-08-28
0.31790203,0.682098,Dan Miller,John Salter,2010-08-28
0.11713362,0.8828664,Kenny Florian,Gray Maynard,2010-08-28
0.22500509,0.7749949,Nick Osipczak,Greg Soto,2010-08-28
0.7814018,0.2185982,Mike Pierce,Amilcar Alves,2010-08-28
0.43742937,0.56257063,Dustin Hazelett,Rick Story,2010-08-07
0.17715722,0.8228428,Matt Hughes,Ricardo Almeida,2010-08-07
0.20853198,0.791468,Rodney Wallace,Phil Davis,2010-08-07
0.44547355,0.55452645,Johny Hendricks,Charlie Brenneman,2010-08-07
0.17016894,0.82983106,Anderson Silva,Chael Sonnen,2010-08-07
0.93507946,0.06492053,Jon Fitch,Thiago Alves,2010-08-07
0.71174395,0.28825605,Clay Guida,Rafael Dos Anjos,2010-08-07
0.27482945,0.72517055,Roy Nelson,Junior Dos Santos,2010-08-07
0.38737923,0.6126208,Todd Brown,Tim Boetsch,2010-08-07
0.20804876,0.79195124,Ben Saunders,Dennis Hallman,2010-08-07
0.7055538,0.29444617,Stefan Struve,Christian Morecraft,2010-08-07
0.67205924,0.32794076,John Howard,Jake Ellenberger,2010-08-01
0.2642687,0.7357313,Jon Jones,Vladimir Matyushenko,2010-08-01
0.72723603,0.27276394,Mark Munoz,Yushin Okami,2010-08-01
0.3431281,0.6568719,DaMarques Johnson,Matthew Riddle,2010-08-01
0.24592578,0.7540742,Paul Kelly,Jacob Volkmann,2010-08-01
0.2157296,0.7842704,Tyson Griffin,Takanori Gomi,2010-08-01
0.7523244,0.2476756,Brian Stann,Mike Massenzio,2010-08-01
0.67881525,0.32118475,James Irvin,Igor Pokrajac,2010-08-01
0.278022,0.721978,Rob Kimmons,Steve Steinbeiss,2010-08-01
0.273647,0.726353,Darren Elkins,Charles Oliveira,2010-08-01
0.36129224,0.63870776,Brendan Schaub,Chris Tuchscherer,2010-07-03
0.8393891,0.1606109,Chris Lytle,Matt Brown,2010-07-03
0.5952337,0.40476632,Brock Lesnar,Shane Carwin,2010-07-03
0.3996442,0.6003558,Chris Leben,Yoshihiro Akiyama,2010-07-03
0.19894958,0.8010504,Krzysztof Soszynski,Stephan Bonnar,2010-07-03
0.2954784,0.7045216,Kendall Grove,Goran Reljic,2010-07-03
0.25954598,0.740454,Seth Petruzelli,Ricardo Romero,2010-07-03
0.83588815,0.16411188,George Sotiropoulos,Kurt Pellegrino,2010-07-03
0.17442721,0.8255728,Gerald Harris,David Branch,2010-07-03
0.19271034,0.80728966,Jon Madsen,Karlos Vemola,2010-07-03
0.15249693,0.84750307,Forrest Petz,Daniel Roberts,2010-07-03
0.822935,0.17706501,Chris Leben,Aaron Simpson,2010-06-19
0.22026652,0.7797335,John Gunderson,Mark Holst,2010-06-19
0.29592496,0.70407504,Josh Bryant,Kyle Noke,2010-06-19
0.6201999,0.37980008,Spencer Fisher,Dennis Siver,2010-06-19
0.34206295,0.65793705,Court McGee,Kris McCray,2010-06-19
0.5817808,0.41821924,Keith Jardine,Matt Hamill,2010-06-19
0.59300596,0.40699404,Brad Tavares,Seth Baczynski,2010-06-19
0.16159087,0.8384091,Jamie Yager,Rich Attonito,2010-06-19
0.35147047,0.6485295,Chris Camozzi,James Hammortree,2010-06-19
0.21219593,0.78780407,James McSweeney,Travis Browne,2010-06-19
0.5726696,0.42733037,Paulo Thiago,Martin Kampmann,2010-06-12
0.31624496,0.68375504,Chuck Liddell,Rich Franklin,2010-06-12
0.08356118,0.9164388,Mirko Filipovic,Pat Barry,2010-06-12
0.30730528,0.6926947,Carlos Condit,Rory MacDonald,2010-06-12
0.7748986,0.22510143,Tyson Griffin,Evan Dunham,2010-06-12
0.686899,0.313101,David Loiseau,Mario Miranda,2010-06-12
0.39939743,0.60060257,James Wilks,Peter Sobotta,2010-06-12
0.76327693,0.23672308,Mac Danzig,Matt Wiman,2010-06-12
0.40524125,0.59475875,Ben Rothwell,Gilbert Yvel,2010-06-12
0.62249374,0.37750623,Ricardo Funch,Claude Patrick,2010-06-12
0.34481573,0.65518427,Mike Pyle,Jesse Lennox,2010-06-12
0.43347514,0.56652486,Diego Sanchez,John Hathaway,2010-05-29
0.69330025,0.30669972,Todd Duffee,Mike Russow,2010-05-29
0.11846411,0.8815359,Jason Brilz,Rogerio Nogueira,2010-05-29
0.230811,0.769189,Michael Bisping,Dan Miller,2010-05-29
0.78789175,0.21210828,Melvin Guillard,Waylon Lowe,2010-05-29
0.20745093,0.7925491,Quinton Jackson,Rashad Evans,2010-05-29
0.21764654,0.78235346,Amir Sadollah,Dong Hyun Kim,2010-05-29
0.69058275,0.30941725,Efrain Escudero,Dan Lauzon,2010-05-29
0.13263893,0.86736107,Luiz Cane,Cyrille Diabate,2010-05-29
0.7649138,0.23508617,Jesse Forbes,Ryan Jensen,2010-05-29
0.14366406,0.85633594,Aaron Riley,Joe Brammer,2010-05-29
0.1765281,0.8234719,Tom Lawlor,Joe Doerksen,2010-05-08
0.6182982,0.38170186,Josh Koscheck,Paul Daley,2010-05-08
0.3611737,0.6388263,Sam Stout,Jeremy Stephens,2010-05-08
0.5737955,0.4262045,TJ Grant,Johny Hendricks,2010-05-08
0.18232298,0.817677,Kevin Ferguson,Matt Mitrione,2010-05-08
0.6391041,0.3608959,Lyoto Machida,Mauricio Rua,2010-05-08
0.8626,0.13739999,Marcus Davis,Jonathan Goulet,2010-05-08
0.19652957,0.80347043,Patrick Cote,Alan Belcher,2010-05-08
0.7710067,0.22899333,Yoshiyuki Yoshida,Mike Guymon,2010-05-08
0.12923342,0.8707666,Jason MacDonald,John Salter,2010-05-08
0.8732541,0.12674588,Joey Beltran,Tim Hague,2010-05-08
0.22018087,0.77981913,Alexander Gustafsson,Phil Davis,2010-04-10
0.3557744,0.6442256,Terry Etim,Rafael Dos Anjos,2010-04-10
0.46624,0.53376,Kendall Grove,Mark Munoz,2010-04-10
0.6512685,0.34873155,Anderson Silva,Demian Maia,2010-04-10
0.17160702,0.828393,BJ Penn,Frankie Edgar,2010-04-10
0.29479265,0.70520735,DaMarques Johnson,Brad Blackburn,2010-04-10
0.50482357,0.4951764,Nick Osipczak,Rick Story,2010-04-10
0.11117828,0.8888217,Jon Madsen,Mostapha Al-Turk,2010-04-10
0.16594237,0.8340576,Paul Kelly,Matt Veach,2010-04-10
0.702451,0.297549,Matt Hughes,Renzo Gracie,2010-04-10
0.6688272,0.3311728,Ross Pearson,Dennis Siver,2010-03-31
0.15641928,0.8435807,Andre Winner,Rafaello Oliveira,2010-03-31
0.8708106,0.12918937,Roy Nelson,Stefan Struve,2010-03-31
0.25389254,0.74610746,Kenny Florian,Takanori Gomi,2010-03-31
0.21430212,0.7856979,Jacob Volkmann,Ronys Torres,2010-03-31
0.21716905,0.78283095,Caol Uno,Gleison Tibau,2010-03-31
0.54311097,0.456889,Rob Emerson,Nik Lentz,2010-03-31
0.27545303,0.72454697,Nate Quarry,Jorge Rivera,2010-03-31
0.81636626,0.18363376,Gerald Harris,Mario Miranda,2010-03-31
0.8745106,0.1254894,Yushin Okami,Lucio Linhares,2010-03-31
0.14763075,0.85236925,Charlie Brenneman,Jason High,2010-03-31
0.24870253,0.7512975,Ben Saunders,Jon Fitch,2010-03-27
0.74901205,0.25098795,Kurt Pellegrino,Fabricio Camoes,2010-03-27
0.7633911,0.23660892,Frank Mir,Shane Carwin,2010-03-27
0.2592095,0.7407905,Ricardo Almeida,Matt Brown,2010-03-27
0.12255561,0.8774444,Georges St-Pierre,Dan Hardy,2010-03-27
0.7753111,0.22468892,Rousimar Palhares,Tomasz Drwal,2010-03-27
0.14416939,0.8558306,Nate Diaz,Rory Markham,2010-03-27
0.3253162,0.6746838,Jim Miller,Mark Bocek,2010-03-27
0.62318087,0.3768191,Rodney Wallace,Jared Hamman,2010-03-27
0.6972235,0.30277652,Matthew Riddle,Greg Soto,2010-03-27
0.20768255,0.79231745,Brandon Vera,Jon Jones,2010-03-21
0.19524729,0.8047527,Clay Guida,Shannon Gugerty,2010-03-21
0.17366004,0.82633996,Alessio Sakara,James Irvin,2010-03-21
0.31909478,0.6809052,Duane Ludwig,Darren Elkins,2010-03-21
0.2978055,0.7021945,John Howard,Daniel Roberts,2010-03-21
0.20367265,0.79632735,Junior Dos Santos,Gabriel Gonzaga,2010-03-21
0.276753,0.723247,Eliot Marshall,Vladimir Matyushenko,2010-03-21
0.25540084,0.74459916,Brendan Schaub,Chase Gormley,2010-03-21
0.16408229,0.8359177,Cheick Kongo,Paul Buentello,2010-03-21
0.27766693,0.7223331,Mike Pierce,Julio Paulino,2010-03-21
0.705328,0.29467204,Eric Schafer,Jason Brilz,2010-03-21
0.3773284,0.6226716,Ryan Bader,Keith Jardine,2010-02-20
0.2985878,0.7014122,Krzysztof Soszynski,Stephan Bonnar,2010-02-20
0.73563635,0.26436362,Wanderlei Silva,Michael Bisping,2010-02-20
0.84035265,0.15964732,George Sotiropoulos,Joe Stevenson,2010-02-20
0.7642548,0.23574516,Cain Velasquez,Antonio Rodrigo Nogueira,2010-02-20
0.26679754,0.73320246,CB Dollaway,Goran Reljic,2010-02-20
